PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate
2116,4,4,261,1494,2,Feb 26 2014 12:00AM,Mar  7 2014 12:00AM,8847.30,707.78,221.18,9776.27,Mar  7 2014 12:00AM
2117,4,4,251,1650,5,Feb 26 2014 12:00AM,Mar  7 2014 12:00AM,171.08,13.69,4.28,189.04,Mar  7 2014 12:00AM
2118,4,4,253,1654,4,Feb 26 2014 12:00AM,Mar  7 2014 12:00AM,20397.30,1631.78,509.93,22539.02,Mar  7 2014 12:00AM
2119,4,4,255,1664,3,Feb 26 2014 12:00AM,Mar  7 2014 12:00AM,14628.08,1170.25,365.70,16164.02,Mar  7 2014 12:00AM
2120,4,4,256,1678,3,Feb 26 2014 12:00AM,Mar  7 2014 12:00AM,58685.55,4694.84,1467.14,64847.53,Mar  7 2014 12:00AM
2121,4,4,259,1616,4,Feb 27 2014 12:00AM,Mar  8 2014 12:00AM,500.57,40.05,12.51,553.13,Mar  8 2014 12:00AM
2122,4,4,250,1492,5,Feb 27 2014 12:00AM,Mar  8 2014 12:00AM,272.76,21.82,6.82,301.40,Mar  8 2014 12:00AM
2123,4,4,258,1602,5,Feb 27 2014 12:00AM,Mar  8 2014 12:00AM,1525.23,122.02,38.13,1685.38,Mar  8 2014 12:00AM
2124,4,4,254,1540,4,Feb 27 2014 12:00AM,Mar  8 2014 12:00AM,260.16,20.81,6.50,287.48,Mar  8 2014 12:00AM
2125,4,4,257,1628,5,Feb 27 2014 12:00AM,Mar  8 2014 12:00AM,34644.23,2771.54,866.11,38281.87,Mar  8 2014 12:00AM
2126,4,4,261,1604,4,Feb 27 2014 12:00AM,Mar  8 2014 12:00AM,1839.51,147.16,45.99,2032.65,Mar  8 2014 12:00AM
2127,4,4,251,1690,5,Feb 27 2014 12:00AM,Mar  8 2014 12:00AM,146.29,11.70,3.66,161.65,Mar  8 2014 12:00AM
2128,4,4,253,1566,5,Feb 27 2014 12:00AM,Mar  8 2014 12:00AM,102.56,8.21,2.56,113.33,Mar  8 2014 12:00AM
2129,4,4,255,1698,5,Feb 27 2014 12:00AM,Mar  8 2014 12:00AM,150.79,12.06,3.77,166.62,Mar  8 2014 12:00AM
2130,4,4,256,1560,5,Feb 27 2014 12:00AM,Mar  8 2014 12:00AM,13669.43,1093.55,341.74,15104.71,Mar  8 2014 12:00AM
2131,4,4,259,1692,5,Feb 27 2014 12:00AM,Mar  8 2014 12:00AM,9948.33,795.87,248.71,10992.90,Mar  8 2014 12:00AM
2132,4,4,260,1696,4,Feb 27 2014 12:00AM,Mar  8 2014 12:00AM,34118.70,2729.50,852.97,37701.16,Mar  8 2014 12:00AM
2133,4,4,250,1504,1,Feb 27 2014 12:00AM,Mar  8 2014 12:00AM,551.88,44.15,13.80,609.83,Mar  8 2014 12:00AM
2134,4,4,254,1544,1,Feb 27 2014 12:00AM,Mar  8 2014 12:00AM,3811.50,304.92,95.29,4211.71,Mar  8 2014 12:00AM
2135,4,4,257,1530,2,Feb 27 2014 12:00AM,Mar  8 2014 12:00AM,28072.28,2245.78,701.81,31019.86,Mar  8 2014 12:00AM
2136,4,4,261,1508,1,Feb 27 2014 12:00AM,Mar  8 2014 12:00AM,37312.28,2984.98,932.81,41230.06,Mar  8 2014 12:00AM
2137,4,4,251,1694,1,Feb 28 2014 12:00AM,Mar  9 2014 12:00AM,7623.00,609.84,190.58,8423.42,Mar  9 2014 12:00AM
2138,4,4,253,1624,2,Feb 28 2014 12:00AM,Mar  9 2014 12:00AM,28297.50,2263.80,707.44,31268.74,Mar  9 2014 12:00AM
2139,4,4,255,1548,2,Feb 28 2014 12:00AM,Mar  9 2014 12:00AM,59.94,4.80,1.50,66.24,Mar  9 2014 12:00AM
2140,4,4,256,1598,4,Feb 28 2014 12:00AM,Mar  9 2014 12:00AM,370.76,29.66,9.27,409.68,Mar  9 2014 12:00AM
2141,4,4,259,1658,5,Feb 28 2014 12:00AM,Mar  9 2014 12:00AM,43878.45,3510.28,1096.96,48485.69,Mar  9 2014 12:00AM
2142,4,4,260,1536,4,Feb 28 2014 12:00AM,Mar  9 2014 12:00AM,272.13,21.77,6.80,300.70,Mar  9 2014 12:00AM
2143,4,4,258,1568,2,Feb 28 2014 12:00AM,Mar  9 2014 12:00AM,21252.00,1700.16,531.30,23483.46,Mar  9 2014 12:00AM
2144,4,4,254,1648,5,Feb 28 2014 12:00AM,Mar  9 2014 12:00AM,142.41,11.39,3.56,157.36,Mar  9 2014 12:00AM
2145,4,4,257,1646,2,Feb 28 2014 12:00AM,Mar  9 2014 12:00AM,48030.68,3842.45,1200.77,53073.90,Mar  9 2014 12:00AM
2146,4,4,261,1672,4,Feb 28 2014 12:00AM,Mar  9 2014 12:00AM,50983.94,4078.71,1274.60,56337.25,Mar  9 2014 12:00AM
2147,4,4,251,1600,1,Feb 28 2014 12:00AM,Mar  9 2014 12:00AM,1276.28,102.10,31.91,1410.28,Mar  9 2014 12:00AM
2148,4,4,253,1522,1,Feb 28 2014 12:00AM,Mar  9 2014 12:00AM,2003.93,160.31,50.10,2214.34,Mar  9 2014 12:00AM
2149,4,4,255,1570,2,Feb 28 2014 12:00AM,Mar  9 2014 12:00AM,50860.43,4068.83,1271.51,56200.77,Mar  9 2014 12:00AM
2150,4,4,256,1516,1,Feb 28 2014 12:00AM,Mar  9 2014 12:00AM,454.86,36.39,11.37,502.62,Mar  9 2014 12:00AM
2151,5,4,252,1506,5,Feb 28 2014 12:00AM,Mar  9 2014 12:00AM,43878.45,3510.28,1096.96,48485.69,Mar  9 2014 12:00AM
2152,4,4,260,1626,2,Feb 28 2014 12:00AM,Mar  9 2014 12:00AM,7132.13,570.57,178.30,7881.00,Mar  9 2014 12:00AM
2153,4,4,258,1542,2,Mar  1 2014 12:00AM,Mar 10 2014 12:00AM,28343.70,2267.50,708.59,31319.79,Mar 10 2014 12:00AM
2154,4,4,254,1610,4,Mar  1 2014 12:00AM,Mar 10 2014 12:00AM,22516.73,1801.34,562.92,24880.98,Mar 10 2014 12:00AM
2155,4,4,257,1638,5,Mar  1 2014 12:00AM,Mar 10 2014 12:00AM,34644.23,2771.54,866.11,38281.87,Mar 10 2014 12:00AM
2156,4,4,261,1582,5,Mar  1 2014 12:00AM,Mar 10 2014 12:00AM,564.20,45.14,14.10,623.44,Mar 10 2014 12:00AM
2157,4,4,250,1510,5,Mar  1 2014 12:00AM,Mar 10 2014 12:00AM,143.04,11.44,3.58,158.06,Mar 10 2014 12:00AM
2158,4,4,253,1526,2,Mar  1 2014 12:00AM,Mar 10 2014 12:00AM,28199.33,2255.95,704.98,31160.25,Mar 10 2014 12:00AM
2159,4,4,255,1644,1,Mar  1 2014 12:00AM,Mar 10 2014 12:00AM,3713.33,297.07,92.83,4103.22,Mar 10 2014 12:00AM
2160,4,4,256,1680,5,Mar  1 2014 12:00AM,Mar 10 2014 12:00AM,63831.08,5106.49,1595.78,70533.34,Mar 10 2014 12:00AM
2161,4,4,259,1584,5,Mar  1 2014 12:00AM,Mar 10 2014 12:00AM,9799.65,783.97,244.99,10828.61,Mar 10 2014 12:00AM
2162,4,4,260,1620,5,Mar  1 2014 12:00AM,Mar 10 2014 12:00AM,5711.48,456.92,142.79,6311.18,Mar 10 2014 12:00AM
2163,4,4,258,1666,5,Mar  1 2014 12:00AM,Mar 10 2014 12:00AM,416.75,33.34,10.42,460.50,Mar 10 2014 12:00AM
2164,4,4,254,1592,2,Mar  1 2014 12:00AM,Mar 10 2014 12:00AM,97.97,7.84,2.45,108.25,Mar 10 2014 12:00AM
2165,4,4,252,1618,4,Mar  1 2014 12:00AM,Mar 10 2014 12:00AM,114.47,9.16,2.86,126.49,Mar 10 2014 12:00AM
2166,4,4,261,1612,4,Mar  1 2014 12:00AM,Mar 10 2014 12:00AM,132.65,10.61,3.32,146.57,Mar 10 2014 12:00AM
2167,4,4,251,1586,5,Mar  1 2014 12:00AM,Mar 10 2014 12:00AM,43878.45,3510.28,1096.96,48485.69,Mar 10 2014 12:00AM
2168,4,4,253,1500,1,Mar  1 2014 12:00AM,Mar 10 2014 12:00AM,418.95,33.52,10.47,462.94,Mar 10 2014 12:00AM
2169,4,4,255,1656,4,Mar  3 2014 12:00AM,Mar 12 2014 12:00AM,633.75,50.70,15.84,700.29,Mar 12 2014 12:00AM
2170,5,4,256,1572,1,Mar  3 2014 12:00AM,Mar 12 2014 12:00AM,461.79,36.94,11.54,510.28,Mar 12 2014 12:00AM
2171,4,4,259,1562,4,Mar  3 2014 12:00AM,Mar 12 2014 12:00AM,475.21,38.02,11.88,525.11,Mar 12 2014 12:00AM
2172,4,4,260,1662,2,Mar  3 2014 12:00AM,Mar 12 2014 12:00AM,37.08,2.97,0.93,40.97,Mar 12 2014 12:00AM
2173,4,4,258,1682,4,Mar  3 2014 12:00AM,Mar 12 2014 12:00AM,21558.08,1724.65,538.95,23821.67,Mar 12 2014 12:00AM
2174,4,4,254,1686,4,Mar  3 2014 12:00AM,Mar 12 2014 12:00AM,259.84,20.79,6.50,287.13,Mar 12 2014 12:00AM
2175,4,4,257,1684,5,Mar  3 2014 12:00AM,Mar 12 2014 12:00AM,86220.75,6897.66,2155.52,95273.93,Mar 12 2014 12:00AM
2176,4,4,261,1534,4,Mar  3 2014 12:00AM,Mar 12 2014 12:00AM,484.41,38.75,12.11,535.27,Mar 12 2014 12:00AM
2177,4,4,251,1614,5,Mar  3 2014 12:00AM,Mar 12 2014 12:00AM,837.90,67.03,20.95,925.88,Mar 12 2014 12:00AM
2178,4,4,253,1588,5,Mar  3 2014 12:00AM,Mar 12 2014 12:00AM,40471.20,3237.70,1011.78,44720.68,Mar 12 2014 12:00AM
2179,4,4,255,1622,4,Mar  3 2014 12:00AM,Mar 12 2014 12:00AM,661.88,52.95,16.55,731.38,Mar 12 2014 12:00AM
2180,4,4,256,1632,5,Mar  3 2014 12:00AM,Mar 12 2014 12:00AM,62092.80,4967.42,1552.32,68612.54,Mar 12 2014 12:00AM
2181,4,4,259,1608,5,Mar  3 2014 12:00AM,Mar 12 2014 12:00AM,5948.25,475.86,148.71,6572.82,Mar 12 2014 12:00AM
2182,4,4,260,1576,5,Mar  3 2014 12:00AM,Mar 12 2014 12:00AM,91117.95,7289.44,2277.95,100685.33,Mar 12 2014 12:00AM
2183,4,4,258,1590,1,Mar  3 2014 12:00AM,Mar 12 2014 12:00AM,525.00,42.00,13.13,580.13,Mar 12 2014 12:00AM
2184,4,4,254,1514,5,Mar  3 2014 12:00AM,Mar 12 2014 12:00AM,281.89,22.55,7.05,311.49,Mar 12 2014 12:00AM
2185,4,4,257,1498,4,Mar  4 2014 12:00AM,Mar 13 2014 12:00AM,26455.28,2116.42,661.38,29233.08,Mar 13 2014 12:00AM
2186,4,4,261,1674,2,Mar  4 2014 12:00AM,Mar 13 2014 12:00AM,944.37,75.55,23.61,1043.53,Mar 13 2014 12:00AM
2187,4,4,251,1652,4,Mar  4 2014 12:00AM,Mar 13 2014 12:00AM,51588.08,4127.05,1289.70,57004.82,Mar 13 2014 12:00AM
2188,4,4,253,1578,3,Mar  4 2014 12:00AM,Mar 13 2014 12:00AM,62843.55,5027.48,1571.09,69442.12,Mar 13 2014 12:00AM
2189,4,4,252,1538,5,Mar  4 2014 12:00AM,Mar 13 2014 12:00AM,37843.58,3027.49,946.09,41817.15,Mar 13 2014 12:00AM
2190,4,4,256,1556,4,Mar  4 2014 12:00AM,Mar 13 2014 12:00AM,25531.28,2042.50,638.28,28212.06,Mar 13 2014 12:00AM
2191,4,4,259,1554,4,Mar  4 2014 12:00AM,Mar 13 2014 12:00AM,501.20,40.10,12.53,553.82,Mar 13 2014 12:00AM
2192,4,4,260,1688,4,Mar  4 2014 12:00AM,Mar 13 2014 12:00AM,125.75,10.06,3.14,138.95,Mar 13 2014 12:00AM
2193,4,4,258,1580,5,Mar  4 2014 12:00AM,Mar 13 2014 12:00AM,150.79,12.06,3.77,166.62,Mar 13 2014 12:00AM
2194,4,4,254,1496,5,Mar  4 2014 12:00AM,Mar 13 2014 12:00AM,279.78,22.38,6.99,309.16,Mar 13 2014 12:00AM
2195,5,4,257,1494,2,Mar  4 2014 12:00AM,Mar 13 2014 12:00AM,8847.30,707.78,221.18,9776.27,Mar 13 2014 12:00AM
2196,4,4,261,1650,5,Mar  4 2014 12:00AM,Mar 13 2014 12:00AM,171.08,13.69,4.28,189.04,Mar 13 2014 12:00AM
2197,4,4,251,1654,4,Mar  4 2014 12:00AM,Mar 13 2014 12:00AM,20397.30,1631.78,509.93,22539.02,Mar 13 2014 12:00AM
2198,4,4,253,1664,3,Mar  4 2014 12:00AM,Mar 13 2014 12:00AM,14628.08,1170.25,365.70,16164.02,Mar 13 2014 12:00AM
2199,4,4,255,1678,3,Mar  4 2014 12:00AM,Mar 13 2014 12:00AM,58685.55,4694.84,1467.14,64847.53,Mar 13 2014 12:00AM
2200,4,4,252,1616,4,Mar  4 2014 12:00AM,Mar 13 2014 12:00AM,358.16,28.65,8.95,395.76,Mar 13 2014 12:00AM
2201,4,4,259,1492,4,Mar  5 2014 12:00AM,Mar 14 2014 12:00AM,501.20,40.10,12.53,553.82,Mar 14 2014 12:00AM
2202,4,4,260,1602,5,Mar  5 2014 12:00AM,Mar 14 2014 12:00AM,270.81,21.66,6.77,299.24,Mar 14 2014 12:00AM
2203,4,4,258,1540,4,Mar  5 2014 12:00AM,Mar 14 2014 12:00AM,371.23,29.70,9.28,410.21,Mar 14 2014 12:00AM
2204,4,3,250,1628,5,Mar  5 2014 12:00AM,Mar 14 2014 12:00AM,34644.23,2771.54,866.11,38281.87,Mar 14 2014 12:00AM
2205,4,4,257,1604,4,Mar  5 2014 12:00AM,Mar 14 2014 12:00AM,1839.51,147.16,45.99,2032.65,Mar 14 2014 12:00AM
2206,4,4,261,1690,5,Mar  5 2014 12:00AM,Mar 14 2014 12:00AM,146.29,11.70,3.66,161.65,Mar 14 2014 12:00AM
2207,4,4,251,1566,5,Mar  5 2014 12:00AM,Mar 14 2014 12:00AM,102.56,8.21,2.56,113.33,Mar 14 2014 12:00AM
2208,4,4,253,1698,5,Mar  5 2014 12:00AM,Mar 14 2014 12:00AM,150.79,12.06,3.77,166.62,Mar 14 2014 12:00AM
2209,4,4,255,1560,5,Mar  5 2014 12:00AM,Mar 14 2014 12:00AM,13669.43,1093.55,341.74,15104.71,Mar 14 2014 12:00AM
2210,4,4,256,1692,5,Mar  5 2014 12:00AM,Mar 14 2014 12:00AM,9637.11,770.97,240.93,10649.01,Mar 14 2014 12:00AM
2211,4,4,259,1696,5,Mar  5 2014 12:00AM,Mar 14 2014 12:00AM,39258.45,3140.68,981.46,43380.59,Mar 14 2014 12:00AM
2212,4,4,260,1504,1,Mar  5 2014 12:00AM,Mar 14 2014 12:00AM,551.88,44.15,13.80,609.83,Mar 14 2014 12:00AM
2213,4,4,258,1544,1,Mar  5 2014 12:00AM,Mar 14 2014 12:00AM,3176.25,254.10,79.41,3509.76,Mar 14 2014 12:00AM
2214,4,4,254,1530,2,Mar  5 2014 12:00AM,Mar 14 2014 12:00AM,28072.28,2245.78,701.81,31019.86,Mar 14 2014 12:00AM
2215,4,4,257,1508,1,Mar  5 2014 12:00AM,Mar 14 2014 12:00AM,37312.28,2984.98,932.81,41230.06,Mar 14 2014 12:00AM
2216,4,4,261,1694,1,Mar  5 2014 12:00AM,Mar 14 2014 12:00AM,7623.00,609.84,190.58,8423.42,Mar 14 2014 12:00AM
2217,4,4,251,1624,2,Mar  6 2014 12:00AM,Mar 15 2014 12:00AM,28297.50,2263.80,707.44,31268.74,Mar 15 2014 12:00AM
2218,4,4,253,1548,2,Mar  6 2014 12:00AM,Mar 15 2014 12:00AM,59.94,4.80,1.50,66.24,Mar 15 2014 12:00AM
2219,4,4,255,1598,4,Mar  6 2014 12:00AM,Mar 15 2014 12:00AM,567.38,45.39,14.18,626.95,Mar 15 2014 12:00AM
2220,4,4,256,1658,5,Mar  6 2014 12:00AM,Mar 15 2014 12:00AM,43878.45,3510.28,1096.96,48485.69,Mar 15 2014 12:00AM
2221,4,4,259,1536,4,Mar  6 2014 12:00AM,Mar 15 2014 12:00AM,525.77,42.06,13.14,580.97,Mar 15 2014 12:00AM
2222,4,4,250,1568,2,Mar  6 2014 12:00AM,Mar 15 2014 12:00AM,10914.75,873.18,272.87,12060.80,Mar 15 2014 12:00AM
2223,4,4,258,1648,5,Mar  6 2014 12:00AM,Mar 15 2014 12:00AM,142.41,11.39,3.56,157.36,Mar 15 2014 12:00AM
2224,4,4,254,1646,2,Mar  6 2014 12:00AM,Mar 15 2014 12:00AM,28794.15,2303.53,719.85,31817.54,Mar 15 2014 12:00AM
2225,4,4,257,1672,4,Mar  6 2014 12:00AM,Mar 15 2014 12:00AM,51807.35,4144.59,1295.18,57247.12,Mar 15 2014 12:00AM
2226,4,4,261,1600,1,Mar  6 2014 12:00AM,Mar 15 2014 12:00AM,1276.28,102.10,31.91,1410.28,Mar 15 2014 12:00AM
2227,4,4,251,1522,1,Mar  6 2014 12:00AM,Mar 15 2014 12:00AM,2003.93,160.31,50.10,2214.34,Mar 15 2014 12:00AM
2228,4,4,253,1570,2,Mar  6 2014 12:00AM,Mar 15 2014 12:00AM,50860.43,4068.83,1271.51,56200.77,Mar 15 2014 12:00AM
2229,4,4,255,1516,1,Mar  6 2014 12:00AM,Mar 15 2014 12:00AM,454.86,36.39,11.37,502.62,Mar 15 2014 12:00AM
2230,4,4,256,1506,5,Mar  6 2014 12:00AM,Mar 15 2014 12:00AM,43878.45,3510.28,1096.96,48485.69,Mar 15 2014 12:00AM
2231,4,4,259,1626,2,Mar  6 2014 12:00AM,Mar 15 2014 12:00AM,7132.13,570.57,178.30,7881.00,Mar 15 2014 12:00AM
2232,4,4,260,1542,2,Mar  6 2014 12:00AM,Mar 15 2014 12:00AM,28343.70,2267.50,708.59,31319.79,Mar 15 2014 12:00AM
2233,4,4,250,1610,4,Mar  7 2014 12:00AM,Mar 16 2014 12:00AM,22516.73,1801.34,562.92,24880.98,Mar 16 2014 12:00AM
2234,4,4,254,1638,5,Mar  7 2014 12:00AM,Mar 16 2014 12:00AM,34644.23,2771.54,866.11,38281.87,Mar 16 2014 12:00AM
2235,4,4,257,1582,4,Mar  7 2014 12:00AM,Mar 16 2014 12:00AM,1151.48,92.12,28.79,1272.39,Mar 16 2014 12:00AM
2236,4,4,261,1510,5,Mar  7 2014 12:00AM,Mar 16 2014 12:00AM,143.04,11.44,3.58,158.06,Mar 16 2014 12:00AM
2237,4,4,251,1526,2,Mar  7 2014 12:00AM,Mar 16 2014 12:00AM,28199.33,2255.95,704.98,31160.25,Mar 16 2014 12:00AM
2238,4,4,253,1644,1,Mar  7 2014 12:00AM,Mar 16 2014 12:00AM,3713.33,297.07,92.83,4103.22,Mar 16 2014 12:00AM
2239,4,4,255,1680,5,Mar  7 2014 12:00AM,Mar 16 2014 12:00AM,63831.08,5106.49,1595.78,70533.34,Mar 16 2014 12:00AM
2240,4,4,256,1584,5,Mar  7 2014 12:00AM,Mar 16 2014 12:00AM,9585.45,766.84,239.64,10591.92,Mar 16 2014 12:00AM
2241,4,4,259,1620,5,Mar  7 2014 12:00AM,Mar 16 2014 12:00AM,5711.48,456.92,142.79,6311.18,Mar 16 2014 12:00AM
2242,4,4,260,1666,5,Mar  7 2014 12:00AM,Mar 16 2014 12:00AM,273.70,21.90,6.84,302.44,Mar 16 2014 12:00AM
2243,4,4,258,1592,2,Mar  7 2014 12:00AM,Mar 16 2014 12:00AM,97.97,7.84,2.45,108.25,Mar 16 2014 12:00AM
2244,4,4,254,1618,4,Mar  7 2014 12:00AM,Mar 16 2014 12:00AM,114.47,9.16,2.86,126.49,Mar 16 2014 12:00AM
2245,4,4,257,1612,4,Mar  7 2014 12:00AM,Mar 16 2014 12:00AM,132.65,10.61,3.32,146.57,Mar 16 2014 12:00AM
2246,4,4,261,1586,5,Mar  7 2014 12:00AM,Mar 16 2014 12:00AM,43878.45,3510.28,1096.96,48485.69,Mar 16 2014 12:00AM
2247,4,4,251,1500,1,Mar  7 2014 12:00AM,Mar 16 2014 12:00AM,418.95,33.52,10.47,462.94,Mar 16 2014 12:00AM
2248,4,4,253,1656,4,Mar  7 2014 12:00AM,Mar 16 2014 12:00AM,607.86,48.63,15.20,671.68,Mar 16 2014 12:00AM
2249,4,4,255,1572,1,Mar 10 2014 12:00AM,Mar 19 2014 12:00AM,461.79,36.94,11.54,510.28,Mar 19 2014 12:00AM
2250,4,4,256,1562,5,Mar 10 2014 12:00AM,Mar 19 2014 12:00AM,414.92,33.19,10.37,458.48,Mar 19 2014 12:00AM
2251,4,4,252,1662,2,Mar 10 2014 12:00AM,Mar 19 2014 12:00AM,37.08,2.97,0.93,40.97,Mar 19 2014 12:00AM
2252,4,4,260,1682,4,Mar 10 2014 12:00AM,Mar 19 2014 12:00AM,21558.08,1724.65,538.95,23821.67,Mar 19 2014 12:00AM
2253,4,4,258,1686,4,Mar 10 2014 12:00AM,Mar 19 2014 12:00AM,364.46,29.16,9.11,402.72,Mar 19 2014 12:00AM
2254,4,4,254,1684,5,Mar 10 2014 12:00AM,Mar 19 2014 12:00AM,41048.70,3283.90,1026.22,45358.81,Mar 19 2014 12:00AM
2255,4,4,257,1534,4,Mar 10 2014 12:00AM,Mar 19 2014 12:00AM,111.54,8.92,2.79,123.25,Mar 19 2014 12:00AM
2256,4,4,261,1614,4,Mar 10 2014 12:00AM,Mar 19 2014 12:00AM,390.60,31.25,9.77,431.61,Mar 19 2014 12:00AM
2257,4,4,250,1588,5,Mar 10 2014 12:00AM,Mar 19 2014 12:00AM,40471.20,3237.70,1011.78,44720.68,Mar 19 2014 12:00AM
2258,4,4,253,1622,4,Mar 10 2014 12:00AM,Mar 19 2014 12:00AM,136.33,10.91,3.41,150.65,Mar 19 2014 12:00AM
2259,4,4,255,1632,5,Mar 10 2014 12:00AM,Mar 19 2014 12:00AM,62092.80,4967.42,1552.32,68612.54,Mar 19 2014 12:00AM
2260,4,4,256,1608,5,Mar 10 2014 12:00AM,Mar 19 2014 12:00AM,5948.25,475.86,148.71,6572.82,Mar 19 2014 12:00AM
2261,4,4,259,1576,5,Mar 10 2014 12:00AM,Mar 19 2014 12:00AM,91117.95,7289.44,2277.95,100685.33,Mar 19 2014 12:00AM
2262,4,4,260,1590,1,Mar 10 2014 12:00AM,Mar 19 2014 12:00AM,525.00,42.00,13.13,580.13,Mar 19 2014 12:00AM
2263,5,4,258,1514,3,Mar 10 2014 12:00AM,Mar 19 2014 12:00AM,1721.79,137.74,43.04,1902.58,Mar 19 2014 12:00AM
2264,4,4,254,1498,4,Mar 10 2014 12:00AM,Mar 19 2014 12:00AM,26455.28,2116.42,661.38,29233.08,Mar 19 2014 12:00AM
2265,4,4,252,1674,2,Mar 11 2014 12:00AM,Mar 20 2014 12:00AM,944.37,75.55,23.61,1043.53,Mar 20 2014 12:00AM
2266,4,4,261,1652,4,Mar 11 2014 12:00AM,Mar 20 2014 12:00AM,51588.08,4127.05,1289.70,57004.82,Mar 20 2014 12:00AM
2267,4,4,251,1578,3,Mar 11 2014 12:00AM,Mar 20 2014 12:00AM,62843.55,5027.48,1571.09,69442.12,Mar 20 2014 12:00AM
2268,4,4,253,1538,5,Mar 11 2014 12:00AM,Mar 20 2014 12:00AM,37843.58,3027.49,946.09,41817.15,Mar 20 2014 12:00AM
2269,6,4,255,1556,4,Mar 12 2014 12:00AM,Mar 21 2014 12:00AM,25531.28,2042.50,638.28,28212.06,Mar 21 2014 12:00AM
2270,4,4,256,1554,4,Mar 12 2014 12:00AM,Mar 21 2014 12:00AM,358.63,28.69,8.97,396.28,Mar 21 2014 12:00AM
2271,4,4,259,1688,4,Mar 12 2014 12:00AM,Mar 21 2014 12:00AM,125.75,10.06,3.14,138.95,Mar 21 2014 12:00AM
2272,4,4,260,1580,5,Mar 12 2014 12:00AM,Mar 21 2014 12:00AM,150.79,12.06,3.77,166.62,Mar 21 2014 12:00AM
2273,4,4,258,1496,5,Mar 12 2014 12:00AM,Mar 21 2014 12:00AM,416.75,33.34,10.42,460.50,Mar 21 2014 12:00AM
2274,4,4,254,1494,2,Mar 12 2014 12:00AM,Mar 21 2014 12:00AM,8847.30,707.78,221.18,9776.27,Mar 21 2014 12:00AM
2275,4,4,257,1650,5,Mar 12 2014 12:00AM,Mar 21 2014 12:00AM,171.08,13.69,4.28,189.04,Mar 21 2014 12:00AM
2276,4,4,261,1654,4,Mar 12 2014 12:00AM,Mar 21 2014 12:00AM,20397.30,1631.78,509.93,22539.02,Mar 21 2014 12:00AM
2277,4,4,251,1664,3,Mar 12 2014 12:00AM,Mar 21 2014 12:00AM,14628.08,1170.25,365.70,16164.02,Mar 21 2014 12:00AM
2278,4,4,253,1678,3,Mar 12 2014 12:00AM,Mar 21 2014 12:00AM,58685.55,4694.84,1467.14,64847.53,Mar 21 2014 12:00AM
2279,4,4,255,1616,4,Mar 12 2014 12:00AM,Mar 21 2014 12:00AM,599.41,47.95,14.99,662.35,Mar 21 2014 12:00AM
2280,4,4,256,1492,4,Mar 12 2014 12:00AM,Mar 21 2014 12:00AM,358.63,28.69,8.97,396.28,Mar 21 2014 12:00AM
2281,4,4,259,1602,5,Mar 12 2014 12:00AM,Mar 21 2014 12:00AM,1525.23,122.02,38.13,1685.38,Mar 21 2014 12:00AM
2282,4,4,260,1540,4,Mar 12 2014 12:00AM,Mar 21 2014 12:00AM,228.44,18.28,5.71,252.42,Mar 21 2014 12:00AM
2283,4,4,258,1628,5,Mar 12 2014 12:00AM,Mar 21 2014 12:00AM,34644.23,2771.54,866.11,38281.87,Mar 21 2014 12:00AM
2284,4,4,254,1604,4,Mar 12 2014 12:00AM,Mar 21 2014 12:00AM,257.58,20.61,6.44,284.62,Mar 21 2014 12:00AM
2285,7,4,257,1690,5,Mar 13 2014 12:00AM,Mar 22 2014 12:00AM,146.29,11.70,3.66,161.65,Mar 22 2014 12:00AM
2286,4,4,261,1566,5,Mar 13 2014 12:00AM,Mar 22 2014 12:00AM,102.56,8.21,2.56,113.33,Mar 22 2014 12:00AM
2287,4,4,251,1698,5,Mar 13 2014 12:00AM,Mar 22 2014 12:00AM,150.79,12.06,3.77,166.62,Mar 22 2014 12:00AM
2288,4,4,253,1560,5,Mar 13 2014 12:00AM,Mar 22 2014 12:00AM,13669.43,1093.55,341.74,15104.71,Mar 22 2014 12:00AM
2289,4,4,252,1692,5,Mar 13 2014 12:00AM,Mar 22 2014 12:00AM,6756.12,540.49,168.90,7465.51,Mar 22 2014 12:00AM
2290,4,4,256,1696,2,Mar 13 2014 12:00AM,Mar 22 2014 12:00AM,50860.43,4068.83,1271.51,56200.77,Mar 22 2014 12:00AM
2291,4,4,259,1504,1,Mar 13 2014 12:00AM,Mar 22 2014 12:00AM,551.88,44.15,13.80,609.83,Mar 22 2014 12:00AM
2292,4,4,260,1544,1,Mar 13 2014 12:00AM,Mar 22 2014 12:00AM,3811.50,304.92,95.29,4211.71,Mar 22 2014 12:00AM
2293,4,4,258,1530,2,Mar 13 2014 12:00AM,Mar 22 2014 12:00AM,28072.28,2245.78,701.81,31019.86,Mar 22 2014 12:00AM
2294,4,4,254,1508,1,Mar 13 2014 12:00AM,Mar 22 2014 12:00AM,35394.98,2831.60,884.87,39111.45,Mar 22 2014 12:00AM
2295,4,4,257,1694,1,Mar 13 2014 12:00AM,Mar 22 2014 12:00AM,7623.00,609.84,190.58,8423.42,Mar 22 2014 12:00AM
2296,4,4,261,1624,2,Mar 13 2014 12:00AM,Mar 22 2014 12:00AM,28297.50,2263.80,707.44,31268.74,Mar 22 2014 12:00AM
