SalesOrderID,SalesReasonID,ModifiedDate
58635,10,Oct 25 2013 12:00AM
58636,1,Oct 25 2013 12:00AM
58636,2,Oct 25 2013 12:00AM
58636,10,Oct 25 2013 12:00AM
58637,1,Oct 25 2013 12:00AM
58639,1,Oct 25 2013 12:00AM
58639,2,Oct 25 2013 12:00AM
58640,1,Oct 26 2013 12:00AM
58640,2,Oct 26 2013 12:00AM
58641,1,Oct 26 2013 12:00AM
58642,1,Oct 26 2013 12:00AM
58643,1,Oct 26 2013 12:00AM
58644,4,Oct 26 2013 12:00AM
58645,1,Oct 26 2013 12:00AM
58645,10,Oct 26 2013 12:00AM
58646,1,Oct 26 2013 12:00AM
58647,1,Oct 26 2013 12:00AM
58647,2,Oct 26 2013 12:00AM
58648,1,Oct 26 2013 12:00AM
58649,1,Oct 26 2013 12:00AM
58650,1,Oct 26 2013 12:00AM
58651,1,Oct 26 2013 12:00AM
58652,1,Oct 26 2013 12:00AM
58653,1,Oct 26 2013 12:00AM
58654,1,Oct 26 2013 12:00AM
58655,4,Oct 26 2013 12:00AM
58656,1,Oct 26 2013 12:00AM
58657,1,Oct 26 2013 12:00AM
58658,1,Oct 26 2013 12:00AM
58659,1,Oct 26 2013 12:00AM
58660,1,Oct 26 2013 12:00AM
58661,1,Oct 26 2013 12:00AM
58662,6,Oct 26 2013 12:00AM
58663,1,Oct 26 2013 12:00AM
58664,1,Oct 26 2013 12:00AM
58665,1,Oct 26 2013 12:00AM
58666,1,Oct 26 2013 12:00AM
58667,1,Oct 26 2013 12:00AM
58668,1,Oct 26 2013 12:00AM
58669,1,Oct 26 2013 12:00AM
58670,1,Oct 26 2013 12:00AM
58671,1,Oct 26 2013 12:00AM
58671,10,Oct 26 2013 12:00AM
58672,1,Oct 26 2013 12:00AM
58673,1,Oct 26 2013 12:00AM
58674,1,Oct 26 2013 12:00AM
58675,1,Oct 26 2013 12:00AM
58676,1,Oct 26 2013 12:00AM
58677,1,Oct 26 2013 12:00AM
58678,1,Oct 26 2013 12:00AM
58679,1,Oct 26 2013 12:00AM
58680,1,Oct 26 2013 12:00AM
58681,1,Oct 26 2013 12:00AM
58681,2,Oct 26 2013 12:00AM
58682,1,Oct 26 2013 12:00AM
58684,1,Oct 26 2013 12:00AM
58686,1,Oct 26 2013 12:00AM
58687,1,Oct 26 2013 12:00AM
58688,1,Oct 26 2013 12:00AM
58689,2,Oct 26 2013 12:00AM
58690,1,Oct 26 2013 12:00AM
58690,2,Oct 26 2013 12:00AM
58691,1,Oct 26 2013 12:00AM
58693,1,Oct 26 2013 12:00AM
58695,1,Oct 26 2013 12:00AM
58695,2,Oct 26 2013 12:00AM
58696,1,Oct 26 2013 12:00AM
58697,1,Oct 26 2013 12:00AM
58698,1,Oct 26 2013 12:00AM
58698,2,Oct 26 2013 12:00AM
58699,1,Oct 26 2013 12:00AM
58700,1,Oct 26 2013 12:00AM
58700,2,Oct 26 2013 12:00AM
58701,1,Oct 26 2013 12:00AM
58703,1,Oct 27 2013 12:00AM
58704,1,Oct 27 2013 12:00AM
58705,1,Oct 27 2013 12:00AM
58707,1,Oct 27 2013 12:00AM
58708,4,Oct 27 2013 12:00AM
58709,6,Oct 27 2013 12:00AM
58710,1,Oct 27 2013 12:00AM
58710,10,Oct 27 2013 12:00AM
58711,1,Oct 27 2013 12:00AM
58712,1,Oct 27 2013 12:00AM
58713,1,Oct 27 2013 12:00AM
58715,1,Oct 27 2013 12:00AM
58716,1,Oct 27 2013 12:00AM
58717,1,Oct 27 2013 12:00AM
58718,4,Oct 27 2013 12:00AM
58718,10,Oct 27 2013 12:00AM
58719,2,Oct 27 2013 12:00AM
58720,1,Oct 27 2013 12:00AM
58721,1,Oct 27 2013 12:00AM
58722,1,Oct 27 2013 12:00AM
58723,1,Oct 27 2013 12:00AM
58724,1,Oct 27 2013 12:00AM
58725,1,Oct 27 2013 12:00AM
58726,1,Oct 27 2013 12:00AM
58727,1,Oct 27 2013 12:00AM
58728,1,Oct 27 2013 12:00AM
58729,1,Oct 27 2013 12:00AM
58730,1,Oct 27 2013 12:00AM
58731,1,Oct 27 2013 12:00AM
58732,1,Oct 27 2013 12:00AM
58733,1,Oct 27 2013 12:00AM
58734,1,Oct 27 2013 12:00AM
58735,1,Oct 27 2013 12:00AM
58736,1,Oct 27 2013 12:00AM
58737,1,Oct 27 2013 12:00AM
58738,1,Oct 27 2013 12:00AM
58739,1,Oct 27 2013 12:00AM
58740,1,Oct 27 2013 12:00AM
58741,1,Oct 27 2013 12:00AM
58741,10,Oct 27 2013 12:00AM
58742,1,Oct 27 2013 12:00AM
58742,10,Oct 27 2013 12:00AM
58743,1,Oct 27 2013 12:00AM
58744,1,Oct 27 2013 12:00AM
58745,1,Oct 27 2013 12:00AM
58746,1,Oct 27 2013 12:00AM
58747,1,Oct 27 2013 12:00AM
58748,1,Oct 27 2013 12:00AM
58749,1,Oct 27 2013 12:00AM
58750,1,Oct 27 2013 12:00AM
58751,1,Oct 27 2013 12:00AM
58752,1,Oct 27 2013 12:00AM
58752,10,Oct 27 2013 12:00AM
58753,1,Oct 27 2013 12:00AM
58754,2,Oct 27 2013 12:00AM
58755,6,Oct 27 2013 12:00AM
58756,1,Oct 27 2013 12:00AM
58757,1,Oct 27 2013 12:00AM
58758,1,Oct 27 2013 12:00AM
58759,1,Oct 27 2013 12:00AM
58760,1,Oct 27 2013 12:00AM
58760,2,Oct 27 2013 12:00AM
58761,1,Oct 27 2013 12:00AM
58762,1,Oct 27 2013 12:00AM
58762,10,Oct 27 2013 12:00AM
58768,2,Oct 27 2013 12:00AM
58771,1,Oct 27 2013 12:00AM
58771,2,Oct 27 2013 12:00AM
58772,1,Oct 27 2013 12:00AM
58772,2,Oct 27 2013 12:00AM
58774,1,Oct 27 2013 12:00AM
58776,1,Oct 27 2013 12:00AM
58776,2,Oct 27 2013 12:00AM
58777,1,Oct 28 2013 12:00AM
58777,10,Oct 28 2013 12:00AM
58778,4,Oct 28 2013 12:00AM
58779,1,Oct 28 2013 12:00AM
58780,1,Oct 28 2013 12:00AM
58781,1,Oct 28 2013 12:00AM
58783,2,Oct 28 2013 12:00AM
58784,1,Oct 28 2013 12:00AM
58785,2,Oct 28 2013 12:00AM
58786,1,Oct 28 2013 12:00AM
58786,2,Oct 28 2013 12:00AM
58787,1,Oct 28 2013 12:00AM
58787,2,Oct 28 2013 12:00AM
58789,1,Oct 28 2013 12:00AM
58790,1,Oct 28 2013 12:00AM
58791,1,Oct 28 2013 12:00AM
58792,1,Oct 28 2013 12:00AM
58793,1,Oct 28 2013 12:00AM
58793,10,Oct 28 2013 12:00AM
58794,1,Oct 28 2013 12:00AM
58795,1,Oct 28 2013 12:00AM
58796,1,Oct 28 2013 12:00AM
58797,1,Oct 28 2013 12:00AM
58798,1,Oct 28 2013 12:00AM
58799,1,Oct 28 2013 12:00AM
58800,1,Oct 28 2013 12:00AM
58800,10,Oct 28 2013 12:00AM
58801,1,Oct 28 2013 12:00AM
58802,1,Oct 28 2013 12:00AM
58802,10,Oct 28 2013 12:00AM
58803,1,Oct 28 2013 12:00AM
58804,1,Oct 28 2013 12:00AM
58805,1,Oct 28 2013 12:00AM
58806,1,Oct 28 2013 12:00AM
58807,1,Oct 28 2013 12:00AM
58808,4,Oct 28 2013 12:00AM
58809,1,Oct 28 2013 12:00AM
58810,6,Oct 28 2013 12:00AM
58812,1,Oct 28 2013 12:00AM
58813,1,Oct 28 2013 12:00AM
58814,1,Oct 28 2013 12:00AM
58815,1,Oct 28 2013 12:00AM
58815,2,Oct 28 2013 12:00AM
58816,1,Oct 28 2013 12:00AM
58817,1,Oct 28 2013 12:00AM
58818,1,Oct 28 2013 12:00AM
58819,2,Oct 28 2013 12:00AM
58822,1,Oct 28 2013 12:00AM
58822,2,Oct 28 2013 12:00AM
58822,10,Oct 28 2013 12:00AM
58823,1,Oct 28 2013 12:00AM
58826,1,Oct 28 2013 12:00AM
58827,1,Oct 28 2013 12:00AM
58828,1,Oct 28 2013 12:00AM
58828,2,Oct 28 2013 12:00AM
58828,10,Oct 28 2013 12:00AM
58829,1,Oct 28 2013 12:00AM
58831,1,Oct 28 2013 12:00AM
58832,1,Oct 28 2013 12:00AM
58832,2,Oct 28 2013 12:00AM
58832,10,Oct 28 2013 12:00AM
58833,1,Oct 28 2013 12:00AM
58834,1,Oct 28 2013 12:00AM
58834,2,Oct 28 2013 12:00AM
58834,10,Oct 28 2013 12:00AM
58835,1,Oct 28 2013 12:00AM
58835,2,Oct 28 2013 12:00AM
58835,10,Oct 28 2013 12:00AM
58836,1,Oct 28 2013 12:00AM
58837,1,Oct 28 2013 12:00AM
58837,2,Oct 28 2013 12:00AM
58838,1,Oct 28 2013 12:00AM
58838,2,Oct 28 2013 12:00AM
58839,2,Oct 29 2013 12:00AM
58840,1,Oct 29 2013 12:00AM
58841,1,Oct 29 2013 12:00AM
58842,1,Oct 29 2013 12:00AM
58843,1,Oct 29 2013 12:00AM
58844,1,Oct 29 2013 12:00AM
58844,2,Oct 29 2013 12:00AM
58845,1,Oct 29 2013 12:00AM
58845,10,Oct 29 2013 12:00AM
58846,1,Oct 29 2013 12:00AM
58847,1,Oct 29 2013 12:00AM
58848,1,Oct 29 2013 12:00AM
58849,1,Oct 29 2013 12:00AM
58850,1,Oct 29 2013 12:00AM
58851,1,Oct 29 2013 12:00AM
58852,1,Oct 29 2013 12:00AM
58853,1,Oct 29 2013 12:00AM
58854,1,Oct 29 2013 12:00AM
58855,1,Oct 29 2013 12:00AM
58856,1,Oct 29 2013 12:00AM
58856,10,Oct 29 2013 12:00AM
58857,1,Oct 29 2013 12:00AM
58858,1,Oct 29 2013 12:00AM
58858,10,Oct 29 2013 12:00AM
58859,1,Oct 29 2013 12:00AM
58861,1,Oct 29 2013 12:00AM
58863,1,Oct 29 2013 12:00AM
58864,1,Oct 29 2013 12:00AM
58865,1,Oct 29 2013 12:00AM
58866,1,Oct 29 2013 12:00AM
58867,1,Oct 29 2013 12:00AM
58868,1,Oct 29 2013 12:00AM
58869,6,Oct 29 2013 12:00AM
58870,1,Oct 29 2013 12:00AM
58871,1,Oct 29 2013 12:00AM
58872,1,Oct 29 2013 12:00AM
58873,1,Oct 29 2013 12:00AM
58874,1,Oct 29 2013 12:00AM
58875,1,Oct 29 2013 12:00AM
58876,1,Oct 29 2013 12:00AM
58877,1,Oct 29 2013 12:00AM
58878,1,Oct 29 2013 12:00AM
58879,1,Oct 29 2013 12:00AM
58879,10,Oct 29 2013 12:00AM
58880,4,Oct 29 2013 12:00AM
58881,1,Oct 29 2013 12:00AM
58882,6,Oct 29 2013 12:00AM
58883,1,Oct 29 2013 12:00AM
58884,1,Oct 29 2013 12:00AM
58885,6,Oct 29 2013 12:00AM
58886,1,Oct 29 2013 12:00AM
58888,1,Oct 29 2013 12:00AM
58888,2,Oct 29 2013 12:00AM
58888,10,Oct 29 2013 12:00AM
58889,2,Oct 29 2013 12:00AM
58890,1,Oct 29 2013 12:00AM
58891,1,Oct 29 2013 12:00AM
58891,2,Oct 29 2013 12:00AM
58893,2,Oct 29 2013 12:00AM
58894,1,Oct 29 2013 12:00AM
58899,1,Oct 29 2013 12:00AM
58900,1,Oct 29 2013 12:00AM
58900,2,Oct 29 2013 12:00AM
59077,1,Oct 30 2013 12:00AM
59077,2,Oct 30 2013 12:00AM
59078,1,Oct 30 2013 12:00AM
59078,2,Oct 30 2013 12:00AM
59079,1,Oct 30 2013 12:00AM
59079,2,Oct 30 2013 12:00AM
59080,1,Oct 30 2013 12:00AM
59081,1,Oct 30 2013 12:00AM
59082,1,Oct 30 2013 12:00AM
59083,1,Oct 30 2013 12:00AM
59084,1,Oct 30 2013 12:00AM
59085,1,Oct 30 2013 12:00AM
59086,1,Oct 30 2013 12:00AM
59086,2,Oct 30 2013 12:00AM
59087,1,Oct 30 2013 12:00AM
59088,1,Oct 30 2013 12:00AM
59089,1,Oct 30 2013 12:00AM
59090,4,Oct 30 2013 12:00AM
59091,1,Oct 30 2013 12:00AM
59092,1,Oct 30 2013 12:00AM
59093,1,Oct 30 2013 12:00AM
59094,1,Oct 30 2013 12:00AM
59095,1,Oct 30 2013 12:00AM
59096,1,Oct 30 2013 12:00AM
59097,6,Oct 30 2013 12:00AM
59098,1,Oct 30 2013 12:00AM
59099,1,Oct 30 2013 12:00AM
59100,1,Oct 30 2013 12:00AM
59101,1,Oct 30 2013 12:00AM
59102,1,Oct 30 2013 12:00AM
59103,1,Oct 30 2013 12:00AM
59104,1,Oct 30 2013 12:00AM
59105,1,Oct 30 2013 12:00AM
59105,10,Oct 30 2013 12:00AM
59106,1,Oct 30 2013 12:00AM
59107,1,Oct 30 2013 12:00AM
59107,10,Oct 30 2013 12:00AM
59108,1,Oct 30 2013 12:00AM
59109,1,Oct 30 2013 12:00AM
59110,1,Oct 30 2013 12:00AM
59111,1,Oct 30 2013 12:00AM
59111,10,Oct 30 2013 12:00AM
59112,1,Oct 30 2013 12:00AM
59113,1,Oct 30 2013 12:00AM
59114,1,Oct 30 2013 12:00AM
59114,2,Oct 30 2013 12:00AM
59115,1,Oct 30 2013 12:00AM
59116,1,Oct 30 2013 12:00AM
59117,1,Oct 30 2013 12:00AM
59120,1,Oct 30 2013 12:00AM
59120,2,Oct 30 2013 12:00AM
59121,2,Oct 30 2013 12:00AM
59122,1,Oct 30 2013 12:00AM
59123,1,Oct 30 2013 12:00AM
59124,1,Oct 30 2013 12:00AM
59124,2,Oct 30 2013 12:00AM
59130,1,Oct 30 2013 12:00AM
59132,1,Oct 30 2013 12:00AM
59134,6,Oct 30 2013 12:00AM
59135,1,Oct 30 2013 12:00AM
59135,2,Oct 30 2013 12:00AM
59138,1,Oct 30 2013 12:00AM
59139,5,Oct 30 2013 12:00AM
59140,1,Oct 30 2013 12:00AM
59141,1,Oct 30 2013 12:00AM
59141,2,Oct 30 2013 12:00AM
59143,1,Oct 31 2013 12:00AM
59144,1,Oct 31 2013 12:00AM
59145,1,Oct 31 2013 12:00AM
59145,10,Oct 31 2013 12:00AM
59146,1,Oct 31 2013 12:00AM
59147,1,Oct 31 2013 12:00AM
59148,1,Oct 31 2013 12:00AM
59149,1,Oct 31 2013 12:00AM
59150,1,Oct 31 2013 12:00AM
59151,2,Oct 31 2013 12:00AM
59152,1,Oct 31 2013 12:00AM
59153,1,Oct 31 2013 12:00AM
59154,1,Oct 31 2013 12:00AM
59155,1,Oct 31 2013 12:00AM
59157,1,Oct 31 2013 12:00AM
59158,1,Oct 31 2013 12:00AM
59159,1,Oct 31 2013 12:00AM
59160,1,Oct 31 2013 12:00AM
59161,1,Oct 31 2013 12:00AM
59162,1,Oct 31 2013 12:00AM
59163,1,Oct 31 2013 12:00AM
59164,1,Oct 31 2013 12:00AM
59165,1,Oct 31 2013 12:00AM
59166,1,Oct 31 2013 12:00AM
59167,1,Oct 31 2013 12:00AM
59168,1,Oct 31 2013 12:00AM
59169,1,Oct 31 2013 12:00AM
59170,1,Oct 31 2013 12:00AM
59171,1,Oct 31 2013 12:00AM
59172,1,Oct 31 2013 12:00AM
59173,1,Oct 31 2013 12:00AM
59174,1,Oct 31 2013 12:00AM
59175,1,Oct 31 2013 12:00AM
59176,1,Oct 31 2013 12:00AM
59177,1,Oct 31 2013 12:00AM
59178,1,Oct 31 2013 12:00AM
59179,1,Oct 31 2013 12:00AM
59180,1,Oct 31 2013 12:00AM
59180,10,Oct 31 2013 12:00AM
59181,1,Oct 31 2013 12:00AM
59182,1,Oct 31 2013 12:00AM
59183,1,Oct 31 2013 12:00AM
59184,1,Oct 31 2013 12:00AM
59185,1,Oct 31 2013 12:00AM
59186,1,Oct 31 2013 12:00AM
59186,2,Oct 31 2013 12:00AM
59187,1,Oct 31 2013 12:00AM
59187,2,Oct 31 2013 12:00AM
59188,1,Oct 31 2013 12:00AM
59189,1,Oct 31 2013 12:00AM
59189,2,Oct 31 2013 12:00AM
59190,1,Oct 31 2013 12:00AM
59195,1,Oct 31 2013 12:00AM
59195,2,Oct 31 2013 12:00AM
59197,1,Oct 31 2013 12:00AM
59197,2,Oct 31 2013 12:00AM
59199,1,Oct 31 2013 12:00AM
59201,6,Oct 31 2013 12:00AM
59203,1,Oct 31 2013 12:00AM
59203,2,Oct 31 2013 12:00AM
59206,1,Oct 31 2013 12:00AM
59206,10,Oct 31 2013 12:00AM
59207,1,Oct 31 2013 12:00AM
59207,2,Oct 31 2013 12:00AM
59208,1,Oct 31 2013 12:00AM
59208,2,Oct 31 2013 12:00AM
59209,1,Oct 31 2013 12:00AM
59210,1,Nov  1 2013 12:00AM
59210,2,Nov  1 2013 12:00AM
59211,1,Nov  1 2013 12:00AM
59211,2,Nov  1 2013 12:00AM
59212,1,Nov  1 2013 12:00AM
59213,1,Nov  1 2013 12:00AM
59214,1,Nov  1 2013 12:00AM
59215,1,Nov  1 2013 12:00AM
59216,1,Nov  1 2013 12:00AM
59216,2,Nov  1 2013 12:00AM
59217,1,Nov  1 2013 12:00AM
59218,1,Nov  1 2013 12:00AM
59218,2,Nov  1 2013 12:00AM
59219,6,Nov  1 2013 12:00AM
59220,4,Nov  1 2013 12:00AM
59221,1,Nov  1 2013 12:00AM
59222,1,Nov  1 2013 12:00AM
59224,1,Nov  1 2013 12:00AM
59224,10,Nov  1 2013 12:00AM
59225,1,Nov  1 2013 12:00AM
59226,1,Nov  1 2013 12:00AM
59227,1,Nov  1 2013 12:00AM
59228,1,Nov  1 2013 12:00AM
59229,1,Nov  1 2013 12:00AM
59230,1,Nov  1 2013 12:00AM
59231,1,Nov  1 2013 12:00AM
59231,10,Nov  1 2013 12:00AM
59232,1,Nov  1 2013 12:00AM
59233,1,Nov  1 2013 12:00AM
59234,1,Nov  1 2013 12:00AM
59235,1,Nov  1 2013 12:00AM
59236,1,Nov  1 2013 12:00AM
59237,1,Nov  1 2013 12:00AM
59238,1,Nov  1 2013 12:00AM
59239,1,Nov  1 2013 12:00AM
59240,1,Nov  1 2013 12:00AM
59241,6,Nov  1 2013 12:00AM
59242,2,Nov  1 2013 12:00AM
59243,1,Nov  1 2013 12:00AM
59244,1,Nov  1 2013 12:00AM
59244,10,Nov  1 2013 12:00AM
59245,1,Nov  1 2013 12:00AM
59246,1,Nov  1 2013 12:00AM
59248,1,Nov  1 2013 12:00AM
59248,2,Nov  1 2013 12:00AM
59249,2,Nov  1 2013 12:00AM
59250,1,Nov  1 2013 12:00AM
59251,6,Nov  1 2013 12:00AM
59253,1,Nov  1 2013 12:00AM
59253,2,Nov  1 2013 12:00AM
59255,1,Nov  1 2013 12:00AM
59256,1,Nov  1 2013 12:00AM
59257,2,Nov  1 2013 12:00AM
59258,1,Nov  1 2013 12:00AM
59258,2,Nov  1 2013 12:00AM
59259,1,Nov  1 2013 12:00AM
59261,1,Nov  1 2013 12:00AM
59263,1,Nov  1 2013 12:00AM
59264,1,Nov  1 2013 12:00AM
59265,1,Nov  1 2013 12:00AM
59265,10,Nov  1 2013 12:00AM
59266,1,Nov  1 2013 12:00AM
59267,1,Nov  1 2013 12:00AM
59268,1,Nov  1 2013 12:00AM
59269,1,Nov  1 2013 12:00AM
59270,1,Nov  1 2013 12:00AM
59270,2,Nov  1 2013 12:00AM
59271,1,Nov  1 2013 12:00AM
59272,1,Nov  2 2013 12:00AM
59273,1,Nov  2 2013 12:00AM
59273,2,Nov  2 2013 12:00AM
59274,1,Nov  2 2013 12:00AM
59275,1,Nov  2 2013 12:00AM
59275,10,Nov  2 2013 12:00AM
59276,1,Nov  2 2013 12:00AM
59277,1,Nov  2 2013 12:00AM
59278,4,Nov  2 2013 12:00AM
59279,6,Nov  2 2013 12:00AM
59280,4,Nov  2 2013 12:00AM
59281,1,Nov  2 2013 12:00AM
59282,1,Nov  2 2013 12:00AM
59283,1,Nov  2 2013 12:00AM
59283,2,Nov  2 2013 12:00AM
59284,1,Nov  2 2013 12:00AM
59284,2,Nov  2 2013 12:00AM
59285,1,Nov  2 2013 12:00AM
59286,1,Nov  2 2013 12:00AM
59286,2,Nov  2 2013 12:00AM
59287,1,Nov  2 2013 12:00AM
59287,2,Nov  2 2013 12:00AM
59288,1,Nov  2 2013 12:00AM
59289,1,Nov  2 2013 12:00AM
59290,1,Nov  2 2013 12:00AM
59291,1,Nov  2 2013 12:00AM
59292,1,Nov  2 2013 12:00AM
59293,1,Nov  2 2013 12:00AM
59294,1,Nov  2 2013 12:00AM
59295,1,Nov  2 2013 12:00AM
59296,1,Nov  2 2013 12:00AM
59296,10,Nov  2 2013 12:00AM
59297,1,Nov  2 2013 12:00AM
59298,1,Nov  2 2013 12:00AM
59299,1,Nov  2 2013 12:00AM
59301,1,Nov  2 2013 12:00AM
59302,1,Nov  2 2013 12:00AM
59303,6,Nov  2 2013 12:00AM
59304,1,Nov  2 2013 12:00AM
59305,1,Nov  2 2013 12:00AM
59306,1,Nov  2 2013 12:00AM
59307,1,Nov  2 2013 12:00AM
59308,1,Nov  2 2013 12:00AM
59309,1,Nov  2 2013 12:00AM
59310,1,Nov  2 2013 12:00AM
59311,1,Nov  2 2013 12:00AM
59312,4,Nov  2 2013 12:00AM
59313,1,Nov  2 2013 12:00AM
59314,1,Nov  2 2013 12:00AM
59315,1,Nov  2 2013 12:00AM
59316,1,Nov  2 2013 12:00AM
59317,1,Nov  2 2013 12:00AM
59318,1,Nov  2 2013 12:00AM
59319,1,Nov  2 2013 12:00AM
59320,1,Nov  2 2013 12:00AM
59320,2,Nov  2 2013 12:00AM
59321,2,Nov  2 2013 12:00AM
59322,1,Nov  2 2013 12:00AM
59323,2,Nov  2 2013 12:00AM
59324,2,Nov  2 2013 12:00AM
59328,1,Nov  2 2013 12:00AM
59328,2,Nov  2 2013 12:00AM
59329,1,Nov  2 2013 12:00AM
59331,1,Nov  2 2013 12:00AM
59331,2,Nov  2 2013 12:00AM
59332,5,Nov  2 2013 12:00AM
59334,2,Nov  2 2013 12:00AM
59335,1,Nov  2 2013 12:00AM
59337,1,Nov  2 2013 12:00AM
59337,2,Nov  2 2013 12:00AM
59338,1,Nov  2 2013 12:00AM
59340,1,Nov  2 2013 12:00AM
59341,1,Nov  2 2013 12:00AM
59341,2,Nov  2 2013 12:00AM
59341,10,Nov  2 2013 12:00AM
59342,1,Nov  2 2013 12:00AM
59342,2,Nov  2 2013 12:00AM
59343,1,Nov  3 2013 12:00AM
59344,6,Nov  3 2013 12:00AM
59345,1,Nov  3 2013 12:00AM
59346,1,Nov  3 2013 12:00AM
59347,1,Nov  3 2013 12:00AM
59348,1,Nov  3 2013 12:00AM
59349,1,Nov  3 2013 12:00AM
59350,1,Nov  3 2013 12:00AM
59351,1,Nov  3 2013 12:00AM
59352,1,Nov  3 2013 12:00AM
59353,1,Nov  3 2013 12:00AM
59354,1,Nov  3 2013 12:00AM
59355,1,Nov  3 2013 12:00AM
59356,1,Nov  3 2013 12:00AM
59357,1,Nov  3 2013 12:00AM
59358,1,Nov  3 2013 12:00AM
59359,1,Nov  3 2013 12:00AM
59360,1,Nov  3 2013 12:00AM
59361,1,Nov  3 2013 12:00AM
59362,1,Nov  3 2013 12:00AM
59362,10,Nov  3 2013 12:00AM
59363,1,Nov  3 2013 12:00AM
59364,1,Nov  3 2013 12:00AM
59365,1,Nov  3 2013 12:00AM
59366,1,Nov  3 2013 12:00AM
59367,1,Nov  3 2013 12:00AM
59368,1,Nov  3 2013 12:00AM
59369,1,Nov  3 2013 12:00AM
59370,1,Nov  3 2013 12:00AM
59371,1,Nov  3 2013 12:00AM
59372,1,Nov  3 2013 12:00AM
59373,1,Nov  3 2013 12:00AM
59373,10,Nov  3 2013 12:00AM
59374,1,Nov  3 2013 12:00AM
59375,2,Nov  3 2013 12:00AM
59376,1,Nov  3 2013 12:00AM
59377,1,Nov  3 2013 12:00AM
59377,2,Nov  3 2013 12:00AM
59378,1,Nov  3 2013 12:00AM
59380,1,Nov  3 2013 12:00AM
59381,1,Nov  3 2013 12:00AM
59382,1,Nov  3 2013 12:00AM
59383,1,Nov  3 2013 12:00AM
59383,2,Nov  3 2013 12:00AM
59384,1,Nov  3 2013 12:00AM
59385,1,Nov  3 2013 12:00AM
59385,2,Nov  3 2013 12:00AM
59386,1,Nov  3 2013 12:00AM
59387,2,Nov  3 2013 12:00AM
59388,6,Nov  3 2013 12:00AM
59389,2,Nov  3 2013 12:00AM
59390,1,Nov  3 2013 12:00AM
59391,1,Nov  3 2013 12:00AM
59391,2,Nov  3 2013 12:00AM
59392,2,Nov  3 2013 12:00AM
59393,1,Nov  3 2013 12:00AM
59393,2,Nov  3 2013 12:00AM
59394,1,Nov  3 2013 12:00AM
59394,2,Nov  3 2013 12:00AM
59396,1,Nov  3 2013 12:00AM
59397,1,Nov  3 2013 12:00AM
59397,2,Nov  3 2013 12:00AM
59398,1,Nov  3 2013 12:00AM
59399,1,Nov  3 2013 12:00AM
59399,2,Nov  3 2013 12:00AM
59400,1,Nov  3 2013 12:00AM
59400,2,Nov  3 2013 12:00AM
59400,10,Nov  3 2013 12:00AM
59401,1,Nov  3 2013 12:00AM
59405,1,Nov  3 2013 12:00AM
59406,1,Nov  3 2013 12:00AM
59406,2,Nov  3 2013 12:00AM
59407,1,Nov  4 2013 12:00AM
59408,1,Nov  4 2013 12:00AM
59409,1,Nov  4 2013 12:00AM
59410,1,Nov  4 2013 12:00AM
59411,1,Nov  4 2013 12:00AM
59412,1,Nov  4 2013 12:00AM
59413,1,Nov  4 2013 12:00AM
59414,1,Nov  4 2013 12:00AM
59415,1,Nov  4 2013 12:00AM
59416,6,Nov  4 2013 12:00AM
59417,4,Nov  4 2013 12:00AM
59418,1,Nov  4 2013 12:00AM
59419,1,Nov  4 2013 12:00AM
59420,1,Nov  4 2013 12:00AM
59421,1,Nov  4 2013 12:00AM
59422,1,Nov  4 2013 12:00AM
59423,1,Nov  4 2013 12:00AM
59424,1,Nov  4 2013 12:00AM
59425,1,Nov  4 2013 12:00AM
59426,1,Nov  4 2013 12:00AM
59427,1,Nov  4 2013 12:00AM
59427,10,Nov  4 2013 12:00AM
59428,1,Nov  4 2013 12:00AM
59429,4,Nov  4 2013 12:00AM
59429,10,Nov  4 2013 12:00AM
59430,1,Nov  4 2013 12:00AM
59430,10,Nov  4 2013 12:00AM
59431,1,Nov  4 2013 12:00AM
59432,1,Nov  4 2013 12:00AM
59433,6,Nov  4 2013 12:00AM
59434,1,Nov  4 2013 12:00AM
59435,1,Nov  4 2013 12:00AM
59436,1,Nov  4 2013 12:00AM
59436,10,Nov  4 2013 12:00AM
59437,1,Nov  4 2013 12:00AM
59438,1,Nov  4 2013 12:00AM
59439,1,Nov  4 2013 12:00AM
59440,1,Nov  4 2013 12:00AM
59441,1,Nov  4 2013 12:00AM
59442,1,Nov  4 2013 12:00AM
59443,1,Nov  4 2013 12:00AM
59444,1,Nov  4 2013 12:00AM
59445,1,Nov  4 2013 12:00AM
59445,10,Nov  4 2013 12:00AM
59446,1,Nov  4 2013 12:00AM
59447,1,Nov  4 2013 12:00AM
59448,1,Nov  4 2013 12:00AM
59449,1,Nov  4 2013 12:00AM
59450,6,Nov  4 2013 12:00AM
59451,1,Nov  4 2013 12:00AM
59451,2,Nov  4 2013 12:00AM
59452,1,Nov  4 2013 12:00AM
59453,1,Nov  4 2013 12:00AM
59454,1,Nov  4 2013 12:00AM
59454,2,Nov  4 2013 12:00AM
59455,1,Nov  4 2013 12:00AM
59458,6,Nov  4 2013 12:00AM
59459,1,Nov  4 2013 12:00AM
59460,1,Nov  4 2013 12:00AM
59463,1,Nov  4 2013 12:00AM
59465,5,Nov  4 2013 12:00AM
59466,2,Nov  4 2013 12:00AM
59467,2,Nov  4 2013 12:00AM
59468,1,Nov  4 2013 12:00AM
59469,2,Nov  4 2013 12:00AM
