BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
3290,751,948,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1932,751,951,Jun 19 2010 12:00AM,Aug 18 2010 12:00AM,EA ,1,2.00,Aug 18 2010 12:00AM
1703,751,951,Aug 19 2010 12:00AM,,EA ,1,1.00,Aug  5 2010 12:00AM
832,751,952,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1697,751,996,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2983,752,519,Sep 15 2010 12:00AM,Nov 14 2010 12:00AM,EA ,1,2.00,Nov 14 2010 12:00AM
2855,752,519,Nov 15 2010 12:00AM,,EA ,1,1.00,Nov  1 2010 12:00AM
3067,752,720,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
472,752,807,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
85,752,813,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
3069,752,820,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
748,752,828,Mar 18 2010 12:00AM,May 17 2010 12:00AM,EA ,1,2.00,May 17 2010 12:00AM
530,752,828,May 18 2010 12:00AM,,EA ,1,1.00,May  4 2010 12:00AM
2461,752,894,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
703,752,907,Mar 18 2010 12:00AM,May 17 2010 12:00AM,EA ,1,2.00,May 17 2010 12:00AM
478,752,907,May 18 2010 12:00AM,,EA ,1,1.00,May  4 2010 12:00AM
291,752,940,Mar  4 2010 12:00AM,May  3 2010 12:00AM,EA ,1,2.00,May  3 2010 12:00AM
89,752,940,May  4 2010 12:00AM,,EA ,1,1.00,Apr 20 2010 12:00AM
1738,752,945,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3313,752,948,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1734,752,951,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
852,752,952,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1730,752,996,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
1119,753,519,May 26 2010 12:00AM,Jul 25 2010 12:00AM,EA ,1,2.00,Jul 25 2010 12:00AM
931,753,519,Jul 26 2010 12:00AM,,EA ,1,1.00,Jul 12 2010 12:00AM
3334,753,721,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
490,753,807,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
97,753,813,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
3080,753,820,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
3126,753,828,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
2129,753,894,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3086,753,907,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
3339,753,940,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1765,753,945,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3331,753,948,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1763,753,951,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
868,753,952,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1760,753,996,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
139,754,518,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
3347,754,734,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1298,754,806,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
496,754,812,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1776,754,819,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
1818,754,827,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2131,754,894,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
499,754,907,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
497,754,939,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1774,754,945,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3345,754,948,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2098,754,950,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
881,754,952,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
2238,754,995,Jul  8 2010 12:00AM,Sep  6 2010 12:00AM,EA ,1,2.00,Sep  6 2010 12:00AM
2096,754,995,Sep  7 2010 12:00AM,,EA ,1,1.00,Aug 24 2010 12:00AM
3395,755,518,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2818,755,735,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1311,755,806,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
502,755,812,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1785,755,819,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
1348,755,827,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
2463,755,894,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
507,755,907,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
505,755,939,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1784,755,945,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3354,755,948,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2109,755,950,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
887,755,952,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
2106,755,995,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
130,756,518,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2750,756,731,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1685,756,806,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3026,756,812,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1505,756,819,Jun  9 2010 12:00AM,Aug  8 2010 12:00AM,EA ,1,2.00,Aug  8 2010 12:00AM
1231,756,819,Aug  9 2010 12:00AM,,EA ,1,1.00,Jul 26 2010 12:00AM
1808,756,827,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2122,756,894,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3032,756,907,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
3029,756,939,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1227,756,945,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
39,756,948,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2338,756,950,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2741,756,952,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
2331,756,995,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3386,757,518,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2379,757,732,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
1719,757,806,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3048,757,812,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1252,757,819,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1340,757,827,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
2458,757,894,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3055,757,907,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
3052,757,939,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1246,757,945,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
279,757,948,Mar  4 2010 12:00AM,May  3 2010 12:00AM,EA ,1,2.00,May  3 2010 12:00AM
58,757,948,May  4 2010 12:00AM,,EA ,1,1.00,Apr 20 2010 12:00AM
2369,757,950,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2763,757,952,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
2587,757,995,Aug  5 2010 12:00AM,Oct  4 2010 12:00AM,EA ,1,2.00,Oct  4 2010 12:00AM
2358,757,995,Oct  5 2010 12:00AM,,EA ,1,1.00,Sep 21 2010 12:00AM
135,758,518,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
1273,758,733,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1945,758,806,Jun 19 2010 12:00AM,Aug 18 2010 12:00AM,EA ,1,2.00,Aug 18 2010 12:00AM
1748,758,806,Aug 19 2010 12:00AM,,EA ,1,1.00,Aug  5 2010 12:00AM
3070,758,812,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1275,758,819,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1814,758,827,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2127,758,894,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3076,758,907,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
3073,758,939,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1270,758,945,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
78,758,948,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2401,758,950,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2785,758,952,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
2392,758,995,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
540,759,517,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2438,759,728,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
1297,759,806,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1296,759,811,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
2243,759,818,Jul  8 2010 12:00AM,Sep  6 2010 12:00AM,EA ,1,2.00,Sep  6 2010 12:00AM
2102,759,818,Sep  7 2010 12:00AM,,EA ,1,1.00,Aug 24 2010 12:00AM
2146,759,826,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2130,759,894,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
498,759,907,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1300,759,938,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1773,759,945,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3344,759,948,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2097,759,950,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
1079,759,952,May 26 2010 12:00AM,Jul 25 2010 12:00AM,EA ,1,2.00,Jul 25 2010 12:00AM
880,759,952,Jul 26 2010 12:00AM,,EA ,1,1.00,Jul 12 2010 12:00AM
2809,759,994,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
3133,760,517,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1307,760,729,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1310,760,806,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1309,760,811,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
2112,760,818,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2475,760,826,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2462,760,894,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
506,760,907,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1312,760,938,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1783,760,945,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3353,760,948,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2108,760,950,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
886,760,952,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
2813,760,994,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
542,761,517,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
510,761,730,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1322,761,806,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1321,761,811,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
2118,761,818,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2149,761,826,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2133,761,894,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
513,761,907,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1323,761,938,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1792,761,945,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3360,761,948,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2116,761,950,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
894,761,952,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
2821,761,994,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
534,762,517,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1230,762,725,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1684,762,806,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
1682,762,811,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2351,762,818,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2138,762,826,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2121,762,894,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3031,762,907,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1689,762,938,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
1226,762,945,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
273,762,948,Mar  4 2010 12:00AM,May  3 2010 12:00AM,EA ,1,2.00,May  3 2010 12:00AM
38,762,948,May  4 2010 12:00AM,,EA ,1,1.00,Apr 20 2010 12:00AM
2337,762,950,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2740,762,952,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
806,762,994,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
3132,763,517,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
432,763,726,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1718,763,806,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
1716,763,811,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2382,763,818,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2471,763,826,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2457,763,894,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3054,763,907,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1723,763,938,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
1245,763,945,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
57,763,948,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2368,763,950,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2762,763,952,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1047,763,994,May 26 2010 12:00AM,Jul 25 2010 12:00AM,EA ,1,2.00,Jul 25 2010 12:00AM
826,763,994,Jul 26 2010 12:00AM,,EA ,1,1.00,Jul 12 2010 12:00AM
538,764,517,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
82,764,727,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
1747,764,806,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
1745,764,811,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2601,764,818,Aug  5 2010 12:00AM,Oct  4 2010 12:00AM,EA ,1,2.00,Oct  4 2010 12:00AM
2413,764,818,Oct  5 2010 12:00AM,,EA ,1,1.00,Sep 21 2010 12:00AM
2142,764,826,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2126,764,894,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3075,764,907,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1752,764,938,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
1269,764,945,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
77,764,948,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2400,764,950,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2784,764,952,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
848,764,994,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1572,765,517,Jun  9 2010 12:00AM,Aug  8 2010 12:00AM,EA ,1,2.00,Aug  8 2010 12:00AM
1355,765,517,Aug  9 2010 12:00AM,,EA ,1,1.00,Jul 26 2010 12:00AM
2437,765,722,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2440,765,806,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2439,765,811,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
884,765,818,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1109,765,826,May 26 2010 12:00AM,Jul 25 2010 12:00AM,EA ,1,2.00,Jul 25 2010 12:00AM
923,765,826,Jul 26 2010 12:00AM,,EA ,1,1.00,Jul 12 2010 12:00AM
911,765,894,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1301,765,907,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
2441,765,938,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2100,765,945,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3092,765,948,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1080,765,950,May 26 2010 12:00AM,Jul 25 2010 12:00AM,EA ,1,2.00,Jul 25 2010 12:00AM
883,765,950,Jul 26 2010 12:00AM,,EA ,1,1.00,Jul 12 2010 12:00AM
104,765,952,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
3340,765,994,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1827,766,517,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
1306,766,723,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
2447,766,806,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2446,766,811,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
889,766,818,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
2850,766,826,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
2839,766,894,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1314,766,907,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
2448,766,938,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2111,766,945,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3098,766,948,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
888,766,950,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
108,766,952,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
3348,766,994,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1573,767,517,Jun  9 2010 12:00AM,Aug  8 2010 12:00AM,EA ,1,2.00,Aug  8 2010 12:00AM
1356,767,517,Aug  9 2010 12:00AM,,EA ,1,1.00,Jul 26 2010 12:00AM
740,767,724,Mar 18 2010 12:00AM,May 17 2010 12:00AM,EA ,1,2.00,May 17 2010 12:00AM
509,767,724,May 18 2010 12:00AM,,EA ,1,1.00,May  4 2010 12:00AM
2453,767,806,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2452,767,811,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
896,767,818,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1111,767,826,May 26 2010 12:00AM,Jul 25 2010 12:00AM,EA ,1,2.00,Jul 25 2010 12:00AM
924,767,826,Jul 26 2010 12:00AM,,EA ,1,1.00,Jul 12 2010 12:00AM
912,767,894,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1324,767,907,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
2454,767,938,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2117,767,945,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3105,767,948,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
895,767,950,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
110,767,952,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
3359,767,994,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1570,768,517,Jun  9 2010 12:00AM,Aug  8 2010 12:00AM,EA ,1,2.00,Aug  8 2010 12:00AM
1350,768,517,Aug  9 2010 12:00AM,,EA ,1,1.00,Jul 26 2010 12:00AM
1229,768,736,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
2041,768,806,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2038,768,811,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2751,768,818,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1105,768,826,May 26 2010 12:00AM,Jul 25 2010 12:00AM,EA ,1,2.00,Jul 25 2010 12:00AM
917,768,826,Jul 26 2010 12:00AM,,EA ,1,1.00,Jul 12 2010 12:00AM
902,768,894,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1693,768,907,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2043,768,938,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2579,768,945,Aug  5 2010 12:00AM,Oct  4 2010 12:00AM,EA ,1,2.00,Oct  4 2010 12:00AM
2344,768,945,Oct  5 2010 12:00AM,,EA ,1,1.00,Sep 21 2010 12:00AM
400,768,948,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2744,768,950,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
3251,768,952,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
32,768,994,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
1822,769,517,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
689,769,737,Mar 18 2010 12:00AM,May 17 2010 12:00AM,EA ,1,2.00,May 17 2010 12:00AM
431,769,737,May 18 2010 12:00AM,,EA ,1,1.00,May  4 2010 12:00AM
2065,769,806,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2062,769,811,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2772,769,818,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
2845,769,826,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
2833,769,894,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1728,769,907,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2067,769,938,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2376,769,945,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
427,769,948,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2907,769,950,Sep 15 2010 12:00AM,Nov 14 2010 12:00AM,EA ,1,2.00,Nov 14 2010 12:00AM
2766,769,950,Nov 15 2010 12:00AM,,EA ,1,1.00,Nov  1 2010 12:00AM
3285,769,952,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
49,769,994,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
1571,770,517,Jun  9 2010 12:00AM,Aug  8 2010 12:00AM,EA ,1,2.00,Aug  8 2010 12:00AM
1353,770,517,Aug  9 2010 12:00AM,,EA ,1,1.00,Jul 26 2010 12:00AM
81,770,738,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2083,770,806,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
